URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,DiscountOffercleaned,SizeOption,Ratings,Reviews,standard discount,,                            Myntra Sales Analysis,,,,,
https://www.myntra.com/shirts/highlander/highlander-men-rust-slim-fit-solid-casual-shirt/4286779/buy,4286779,HIGHLANDER,Topwear,shirts,Men,499,999,50,5000.0%,"39, 40, 42, 44",4.1,887,,,,,,,,
https://www.myntra.com/dresses/anouk/anouk-women-mustard-printed-fit-and-flare-dress/7745356/buy,7745356,Anouk,Indian Wear,dresses,Women,879,2199,60,6000.0%,"XS, S, M, L, XL",4.3,887,,,,,,,,
https://www.myntra.com/kurtas/varanga/varanga-women-pink--white-leheriya-printed-angrakha-kurta-with-embroidery/13647622/buy,13647622,Varanga,Indian Wear,kurtas,Women,1367,3599,62,6200.0%,"S, M, L, XL, XXL",4.3,887,,,,,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--blue-dyed-round-neck-crop-pure-cotton-t-shirt/11704426/buy,11704426,HRX by Hrithik Roshan,Western,tshirts,Women,,1099,60,6000.0%,"S/M, L/XL",4.2,887,,,,,,,,
https://www.myntra.com/dresses/sassafras/sassafras-mustard-yellow--green-floral-print-wrap-asymmetric-dress/11364204/buy,11364204,SASSAFRAS,Western,dresses,Women,,2399,60,6000.0%,"XS, S, M, L, XL, XXL",4.1,887,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-maroon-pack-of-2-typography-print-round-neck-regular-fit-t-shirts/17383238/buy,17383238,Roadster,Western,tshirts,Women,,1598,,,"L, M, S, XS, XL",4.3,887,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-black--beige-conversational-printed-pure-cotton-sustainable-casual-shirt/11895970/buy,11895970,Roadster,Topwear,shirts,Men,629,1399,55,5500.0%,"38, 40, 42, 44, 46, 48",4.4,886,,,,,,,,
https://www.myntra.com/tshirts/hypernation/hypernation-men-black-solid-high-neck-t-shirt/8255921/buy,8255921,Hypernation,Topwear,tshirts,Men,797,985,19,1900.0%,"S, M, L, XL, XXL, 3XL",4.4,886,,,,,,,,
https://www.myntra.com/kurta-sets/nayo/nayo-women-pink--off-white-floral-screen-print-a-line-pure-cotton-kurta-set-with-dupatta/14346084/buy,14346084,Nayo,Indian Wear,kurta-sets,Women,1590,3699,57,5700.0%,"S, M, L, XL, XXL, 3XL",4.3,886,,,,,,,,
https://www.myntra.com/sarees/mitera/mitera-beige--teal-blue-silk-saree/10968928/buy,10968928,Mitera,Indian Wear,sarees,Women,1297,5899,78,7800.0%,Onesize,4.2,886,,,,,,,,
https://www.myntra.com/kurtas/sangria/sangria-black--white-striped-a-line-kurta/9371099/buy,9371099,Sangria,Plus Size,kurtas,Women,374,1499,75,7500.0%,"XS, S, M, L, XL, XXL, 3XL",4.2,886,,,,,,,,
https://www.myntra.com/dresses/dressberry/dressberry-women-black-solid-sheath-dress/10526790/buy,10526790,DressBerry,Western,dresses,Women,,1599,,,"XS, S, M, L, XL",4.2,886,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-grey-slim-fit-mid-rise-clean-look-stretchable-jeans/8962319/buy,8962319,Roadster,Bottom Wear,jeans,Men,599,1499,60,6000.0%,"26, 28, 30, 32, 34, 36",3.8,885,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-grey-all-over-printed-round-neck-t-shirt/2475652/buy,2475652,Roadster,Topwear,tshirts,Men,499,999,50,5000.0%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4,885,,,,,,,,
https://www.myntra.com/kurtas/vishudh/vishudh-women-pink--white-printed-straight-kurta/2976313/buy,2976313,Vishudh,Indian Wear,kurtas,Women,482,1149,58,5800.0%,"S, M, L, XL, XXL",3.4,885,,,,,,,,
https://www.myntra.com/kurta-sets/anouk/anouk-women-pink--gold-toned-printed-kurta-with-palazzos/11202304/buy,11202304,Anouk,Indian Wear,kurta-sets,Women,1149,2299,50,5000.0%,"XS, S, M, L, XL, XXL",4.4,885,,,,,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-black--maroon-ethnic-motifs-pure-cotton-printed-kurta/13905664/buy,13905664,Anouk,Indian Wear,kurtas,Women,449,999,55,5500.0%,"XS, S, M, L, XL, XXL",4,885,,,,,,,,
https://www.myntra.com/bra/zivame/zivame-maroon-solid-underwired-lightly-padded-t-shirt-bra/7432898/buy,7432898,Zivame,Lingerie & Sleep Wear,bra,Women,497,995,50,5000.0%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 38DD, 40C, 40D",4.3,885,,,,,,,,
https://www.myntra.com/dresses/all-about-you/all-about-you-classy-beige-floral-printed-pure-cotton-waisted-dress/13205322/buy,13205322,all about you,Western,dresses,Women,,2499,30,3000.0%,"XS, S, M, L, XL",4.5,885,,,,,,,,
https://www.myntra.com/dresses/libas/libas-pink-chanderi-zari-work-anarkali-maxi-dress-with-pink-net-dupatta/14502098/buy,14502098,Libas,Western,dresses,Women,,3499,60,6000.0%,"XS, S, M, L, XL, XXL",4.3,885,,,,,,,,
https://www.myntra.com/shorts/tokyo-talkies/tokyo-talkies-women-navy-blue--white-striped-regular-shorts/11970554/buy,11970554,Tokyo Talkies,Western,shorts,Women,,899,48,4800.0%,"28, 30, 32, 34",4.4,885,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/9716731/buy,9716731,Roadster,Bottom Wear,jeans,Men,1044,1899,45,4500.0%,"28, 30, 32, 34, 36",4.1,884,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-maroon-cotton-linen-sustainable-casual-shirt/8217979/buy,8217979,Roadster,Topwear,shirts,Men,,1099,,,"38, 40, 42, 44, 46, 48",4.4,884,,,,,,,,
https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-mustard-slim-fit-casual-shirt/2271714/buy,2271714,Mast & Harbour,Topwear,shirts,Men,799,1999,60,6000.0%,"38, 40, 42, 44",4.1,884,,,,,,,,
https://www.myntra.com/tshirts/ether/ether-men-navy-blue-melange-solid-round-neck-pure-cotton-t-shirt-with-chest-pocket/11752134/buy,11752134,ether,Topwear,tshirts,Men,299,599,50,5000.0%,"XS, S, M, L, XL, XXL",4.2,884,,,,,,,,
https://www.myntra.com/kurta-sets/vishudh/vishudh-women-maroon-checked-kurta-with-palazzos/8773391/buy,8773391,Vishudh,Indian Wear,kurta-sets,Women,1106,2699,59,5900.0%,"S, M, L, XL, XXL",4.3,884,,,,,,,,
https://www.myntra.com/kurtas/sangria/sangria-women-sea-green--rust-red-printed-straight-kurta/11536894/buy,11536894,Sangria,Indian Wear,kurtas,Women,584,899,35,3500.0%,"XS, S, M, L, XL, XXL, 3XL",4.1,884,,,,,,,,
https://www.myntra.com/skirts/rigo/rigo-black-flared-mini-skirt/7078933/buy,7078933,Rigo,Western,skirts,Women,,1099,55,5500.0%,"28, 30, 32",4.2,884,,,,,,,,
https://www.myntra.com/dresses/sassafras/sassafras-women-black-solid-blazer-dress/13873912/buy,13873912,SASSAFRAS,Western,dresses,Women,,1699,56,5600.0%,"XS, S, M, L, XL",4.4,884,,,,,,,,
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-blue-tapered-fit-mid-rise-clean-look-stretchable-jeans/9845435/buy,9845435,Tokyo Talkies,Western,jeans,Women,,1899,52,5200.0%,"26, 28, 30, 32, 34",4.1,884,,,,,,,,
https://www.myntra.com/jeans/campus-sutra/campus-sutra-men-blue-jogger-fit-mid-rise-clean-look-stretchable-jeans/8375977/buy,8375977,Campus Sutra,Bottom Wear,jeans,Men,816,1899,57,5700.0%,"30, 32, 34, 36",3.7,883,,,,,,,,
https://www.myntra.com/kurta-sets/deyann/deyann-men-blue--cream-coloured-self-design-kurta-with-pyjamas/6518651/buy,6518651,DEYANN,Indian Wear,kurta-sets,Men,1436,3590,60,6000.0%,"S, M, L, XL, XXL, 3XL",3.9,883,,,,,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-blue--golden-ethnic-printed-straight-kurta/12524816/buy,12524816,HERE&NOW,Plus Size,kurtas,Women,479,1199,60,6000.0%,"S, M, L, XL, XXL, 3XL",4.1,883,,,,,,,,
https://www.myntra.com/track-pants/mast--harbour/mast--harbour-women-dusty-pink-solid-track-pants/12332478/buy,12332478,Mast & Harbour,Sports Wear,track-pants,Women,509,1699,70,7000.0%,"XS, S, M, L, XL",4.1,883,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-solid-t-shirts/17381392/buy,17381392,Roadster,Western,tshirts,Women,,1198,50,5000.0%,"XS, S, M, L, XL",4.3,883,,,,,,,,
https://www.myntra.com/sweatshirts/roadster/roadster-women-olive-green-solid-hooded-sweatshirt/11991112/buy,11991112,Roadster,Western,sweatshirts,Women,,1199,70,7000.0%,"XS, S, M, L, XL, XXL",4.4,883,,,,,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-black-solid-sheath-dress/13194602/buy,13194602,Tokyo Talkies,Western,dresses,Women,,1349,53,5300.0%,"S, M, L, XL",4.5,883,,,,,,,,
https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-blue-solid-pure-cotton-denim-jacket/10437832/buy,10437832,Tokyo Talkies,Western,jackets,Women,,2299,57,5700.0%,"S, M, L, XL",4,883,,,,,,,,
https://www.myntra.com/dresses/her-by-invictus/her-by-invictus-beige--black-colourblocked-sheath-dress/8207829/buy,8207829,her by invictus,Western,dresses,Women,,2599,60,6000.0%,"S, M, L, XL, XXL",4.1,883,,,,,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-orange-solid-round-neck-t-shirt/8328571/buy,8328571,HRX by Hrithik Roshan,Western,tshirts,Women,,699,55,5500.0%,"XS, S, M, L, XL, XXL",4.4,883,,,,,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-rust-orange--black-striped-slim-fit-round-neck-pure-cotton-t-shirt/11363752/buy,11363752,WROGN,Topwear,tshirts,Men,599,1199,50,5000.0%,"S, M, L, XL, XXL",4.3,882,,,,,,,,
https://www.myntra.com/tshirts/herenow/herenow-men-white-striped-cotton-pure-cotton-t-shirt/4318093/buy,4318093,HERE&NOW,Topwear,tshirts,Men,454,1299,65,6500.0%,"S, M, L, XL, XXL",4.1,882,,,,,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-olive-green-antiviral-finish-geometric-print-pure-cotton-straight-kurta/12135064/buy,12135064,Anouk,Indian Wear,kurtas,Women,879,1599,45,4500.0%,"XS, S, M, L, XL, XXL",4.1,882,,,,,,,,
https://www.myntra.com/kurta-sets/ishin/ishin-women-green--off-white-yoke-design-kurta-with-block-print-palazzos/11250784/buy,11250784,Ishin,Indian Wear,kurta-sets,Women,1799,3999,55,5500.0%,"S, M, L, XL, XXL",4.4,882,,,,,,,,
https://www.myntra.com/leggings/go-colors/go-colors-women-gold-toned-solid-skinny-fit-shimmer-ankle-length-leggings/4891826/buy,4891826,Go Colors,Indian Wear,leggings,Women,,699,,,"S, M, L, XL",4.4,882,,,,,,,,
https://www.myntra.com/track-pants/tokyo-talkies/tokyo-talkies-women-mint-green-solid-track-pants/14170722/buy,14170722,Tokyo Talkies,Western,track-pants,Women,,1149,47,4700.0%,"S, M, L, XL",4.3,882,,,,,,,,
https://www.myntra.com/dresses/indian-virasat/indian-virasat-maroon--beige-ethnic-motifs-printed-maxi-ethnic-dress/10679270/buy,10679270,Indian Virasat,Western,dresses,Women,,2399,62,6200.0%,"XS, S, M, L, XL, XXL",4.3,882,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-colourblocked-t-shirts/17384184/buy,17384184,Roadster,Western,tshirts,Women,,1398,,,"XS, S, M, L, XL",4.1,882,,,,,,,,
https://www.myntra.com/shirts/wrogn/wrogn-men-rust-orange--navy-blue-slim-fit-checked-casual-shirt/10187629/buy,10187629,WROGN,Topwear,shirts,Men,1199,2399,50,5000.0%,"39, 40, 42, 44, 46",4.3,881,,,,,,,,
https://www.myntra.com/jackets/wrogn/wrogn-men-olive-green-solid-slim-fit-biker-jacket/10187221/buy,10187221,WROGN,Topwear,jackets,Men,1839,4599,60,6000.0%,"M, L, XL, XXL",4,881,,,,,,,,
https://www.myntra.com/kurtas/tissu/tissu-women-blue-printed-anarkali-kurta/9301353/buy,9301353,Tissu,Indian Wear,kurtas,Women,944,1499,37,3700.0%,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, 6XL, 7XL, 8XL",4.3,881,,,,,,,,
https://www.myntra.com/sarees/kalini/kalini-maroon--gold-ethnic-motifs-zari-silk-blend-banarasi-saree/16697006/buy,16697006,KALINI,Indian Wear,sarees,Women,608,2099,71,7100.0%,Onesize,3.9,881,,,,,,,,
https://www.myntra.com/bra/clovia/clovia-maroon-cotton-non-padded-non-wired-bra-with-u-back/1413902/buy,1413902,Clovia,Lingerie & Sleep Wear,bra,Women,259,499,48,4800.0%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B",4.2,881,,,,,,,,
https://www.myntra.com/dresses/herenow/herenow-women-maroon-printed-maxi-dress/2499823/buy,2499823,HERE&NOW,Plus Size,dresses,Women,689,2299,70,7000.0%,"XS, S, M, L, XL, XXL",4.3,881,,,,,,,,
https://www.myntra.com/tops/dressberry/dressberry-women-white-sheer-polyester-casual-top/1244305/buy,1244305,DressBerry,Western,tops,Women,,1349,55,5500.0%,"XS, S, M, L, XL",4.2,881,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-skinny-fit-mid-rise-clean-look-stretchable-cropped-jeans/9205377/buy,9205377,Roadster,Western,jeans,Women,,1699,50,5000.0%,"26, 28, 30, 32, 34, 36",3.9,881,,,,,,,,
https://www.myntra.com/shrug/sassafras/sassafras-women-green-solid-open-front-longline-shrug/12738028/buy,12738028,SASSAFRAS,Western,shrug,Women,,1799,47,4700.0%,"XS, S, M, L, XL, XXL",4.5,881,,,,,,,,
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-black-relaxed-fit-mid-rise-clean-look-jeans/10710942/buy,10710942,Tokyo Talkies,Western,jeans,Women,,1899,49,4900.0%,"26, 28, 30, 32, 34",4.1,881,,,,,,,,
https://www.myntra.com/shirts/campus-sutra/campus-sutra-men-blue--grey-regular-fit-colourblocked-casual-shirt/2012863/buy,2012863,Campus Sutra,Topwear,shirts,Men,644,1499,57,5700.0%,"38, 40, 42, 44",3.9,880,,,,,,,,
https://www.myntra.com/kurta-sets/ishin/ishin-women-teal-blue-embroidered-kurta-with-sharara--dupatta/13817718/buy,13817718,Ishin,Indian Wear,kurta-sets,Women,2399,5999,60,6000.0%,"S, M, L, XL, XXL",4.5,880,,,,,,,,
https://www.myntra.com/tops/scorpius/scorpius-women-pack-of-2-crop-tops/9341399/buy,9341399,SCORPIUS,Western,tops,Women,,1998,50,5000.0%,"S, M, L, XL",4.2,880,,,,,,,,
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-navy-blue-and-beige-pure-cotton-tartan-checked-casual-shirt/10398025/buy,10398025,Roadster,Topwear,shirts,Men,649,1299,50,5000.0%,"38, 40, 42, 44, 46, 48",4.3,879,,,,,,,,
https://www.myntra.com/shirts/ether/ether-men-navy-blue-anti-microbial-poplin-cotton-shirt/11746280/buy,11746280,ether,Topwear,shirts,Men,769,1399,45,4500.0%,"38, 40, 42, 44",4.4,879,,,,,,,,
https://www.myntra.com/sarees/tikhi-imli/tikhi-imli-trendy-mauve-sleek-poly-crepe-saree-with-embellished-border--cape/13919148/buy,13919148,Tikhi Imli,Indian Wear,sarees,Women,1499,2998,50,5000.0%,Onesize,4.2,879,,,,,,,,
https://www.myntra.com/tops/athena/athena-lavender-bell-sleeves-smocking-crop-georgette-top/13709580/buy,13709580,Athena,Western,tops,Women,,1499,47,4700.0%,"XS, S, M, L, XL, XXL",4.4,879,,,,,,,,
https://www.myntra.com/trousers/roadster/roadster-men-grey-slim-fit-solid-joggers/3081630/buy,3081630,Roadster,Bottom Wear,trousers,Men,1559,2599,40,4000.0%,"28, 30, 32, 34, 36",4.3,878,,,,,,,,
https://www.myntra.com/lounge-pants/vimal/vimal-men-pack-of-2-grey-solid-cotton-lounge-pants/13676458/buy,13676458,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,988,1798,45,4500.0%,"S, M, L, XL, XXL",4.1,878,,,,,,,,
https://www.myntra.com/bra/abelino/abelino-pack-of-3-solid-non-wired-lightly-padded-t-shirt-bra-comyashiblkredgreen/12382656/buy,12382656,ABELINO,Lingerie & Sleep Wear,bra,Women,679,3234,79,7900.0%,"28B, 30B, 32B, 34B, 36B, 38B, 40B",3.9,878,,,,,,,,
https://www.myntra.com/dresses/miss-chase/miss-chase-maroon-shirt-dress/10166985/buy,10166985,Miss Chase,Western,dresses,Women,,1749,50,5000.0%,"XS, S, M, L, XL",4.4,878,,,,,,,,
https://www.myntra.com/jeggings/dressberry/dressberry-women-pack-of-2-solid-super-skinny-fit-ankle-length-denim-jeggings/9657187/buy,9657187,DressBerry,Western,jeggings,Women,,2299,70,7000.0%,"26, 28, 30, 32, 34, 36",4.1,878,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pink--blue-printed-round-neck-pure-cotton-t-shirt/9740079/buy,9740079,Roadster,Western,tshirts,Women,,699,200,20000.0%,"XS, S, M, L, XL",4,878,,,,,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-melange-solid-rapid-dry-training-joggers/7695798/buy,7695798,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,919,2299,60,6000.0%,"S, M, L, XL, XXL",4.3,877,,,,,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-active-men-teal-green-solid-rapid-dry-track-pants/8000719/buy,8000719,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,944,2099,55,5500.0%,"S, M, L, XL, XXL",4.1,877,,,,,,,,
https://www.myntra.com/trousers/black-coffee/black-coffee-men-charcoal-grey-formal-trousers/1778109/buy,1778109,Black coffee,Bottom Wear,trousers,Men,742,1649,55,5500.0%,"30, 32, 34, 36",4.1,877,,,,,,,,
https://www.myntra.com/tshirts/campus-sutra/campus-sutra-men-blue-solid-round-neck-pure-cotton-t-shirt/10017021/buy,10017021,Campus Sutra,Topwear,tshirts,Men,386,899,57,5700.0%,"S, M, L, XL",3.8,877,,,,,,,,
https://www.myntra.com/kurta-sets/aasi/aasi-women-red--black-printed-kurta-with-skirt/8090747/buy,8090747,aasi,Indian Wear,kurta-sets,Women,1349,2999,55,5500.0%,"S, M, L, XL, XXL",4,877,,,,,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-peach-coloured--white-bandhani-print-straight-kurta/12530338/buy,12530338,HERE&NOW,Plus Size,kurtas,Women,404,1349,70,7000.0%,"XS, S, M, L, XL, XXL, 3XL",4.3,877,,,,,,,,
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-blue-super-skinny-fit-mid-rise-clean-look-stretchable-jeans/8195013/buy,8195013,Tokyo Talkies,Western,jeans,Women,,1899,58,5800.0%,"26, 28, 30, 32, 34",3.9,877,,,,,,,,
https://www.myntra.com/tops/rigo/rigo-women-black-solid-top/6911333/buy,6911333,Rigo,Western,tops,Women,,999,55,5500.0%,"S, M, L",4.2,877,,,,,,,,
https://www.myntra.com/trunk/jockey/jockey-international-collection-men-black-solid-trunks-ic28/11036254/buy,11036254,Jockey,Inner Wear &  Sleep Wear,trunk,Men,,599,,,"S, M, L",4.6,876,,,,,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-burgundy-solid-polo-collar-t-shirt/11363908/buy,11363908,WROGN,Topwear,tshirts,Men,769,1399,45,4500.0%,"S, M, L, XL, XXL",4.2,876,,,,,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-charcoal-grey--black-colourblocked-slim-fit-hood-pure-cotton-t-shirt/10410606/buy,10410606,WROGN,Topwear,tshirts,Men,699,1399,50,5000.0%,"S, M, L, XL, XXL",4.3,876,,,,,,,,
https://www.myntra.com/jackets/roadster/roadster-men-navy-blue-solid-denim-jacket/10617856/buy,10617856,Roadster,Topwear,jackets,Men,,3099,,,"S, M, L, XL, XXL, 3XL",4.3,876,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-navy-blue--black-pack-of-2-printed-round-neck-regular-fit-t-shirts/17383122/buy,17383122,Roadster,Western,tshirts,Women,,1498,50,5000.0%,"L, M, S, XS, XL",4.4,876,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-solid-t-shirts/17381986/buy,17381986,Roadster,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,876,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-green--maroon-pack-of-2-printed-round-neck-pure-cotton-t-shirts/17383350/buy,17383350,Roadster,Western,tshirts,Women,,1598,50,5000.0%,"L, M, S, XS, XL",4.1,876,,,,,,,,
https://www.myntra.com/trousers/libas/libas-women-white-cigarette-trousers/13234824/buy,13234824,Libas,Western,trousers,Women,,999,45,4500.0%,"28, 30, 32, 34",4.3,876,,,,,,,,
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy--mustard-yellow-colourblocked-sweatshirt/9445631/buy,9445631,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,594,1699,65,6500.0%,"S, M, L, XL, XXL",4.2,875,,,,,,,,
https://www.myntra.com/shirts/highlander/highlander-men-olive-green-slim-fit-printed-casual-shirt/10863420/buy,10863420,HIGHLANDER,Topwear,shirts,Men,582,1099,47,4700.0%,"39, 40, 42, 44",4.2,875,,,,,,,,
https://www.myntra.com/tshirts/louis-philippe-sport/louis-philippe-sport-men-white-solid-polo-collar-t-shirt/14304560/buy,14304560,Louis Philippe Sport,Topwear,tshirts,Men,719,1199,40,4000.0%,"XS, S, M, L, XL, XXL, 3XL",4.3,875,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-burgundy-regular-fit-solid-casual-sustainable-shirt/6791220/buy,6791220,Roadster,Topwear,shirts,Men,599,1499,60,6000.0%,"38, 40, 42, 44, 46, 48",4.3,875,,,,,,,,
https://www.myntra.com/sweatshirts/campus-sutra/campus-sutra-men-green-solid-hooded-sweatshirt/12748752/buy,12748752,Campus Sutra,Topwear,sweatshirts,Men,730,1699,57,5700.0%,"S, M, L, XL",4,875,,,,,,,,
https://www.myntra.com/bra/enamor/enamor-skin-non-wired-non-padded-full-coverage-everyday-tshirt-bra-a027-/11818402/buy,11818402,Enamor,Lingerie & Sleep Wear,bra,Women,,729,,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,875,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-burgundy-solid-round-neck-t-shirt/10778702/buy,10778702,Roadster,Western,tshirts,Women,,499,40,4000.0%,"XS, S, M, L, XL",4.2,875,,,,,,,,
https://www.myntra.com/jeans/wrogn/wrogn-men-blue-slim-fit-mid-rise-clean-look-jogger-jeans/1758525/buy,1758525,WROGN,Bottom Wear,jeans,Men,1499,2999,50,5000.0%,"28, 30, 32, 34, 36, 38",4.1,874,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-olive-green-solid-round-neck-t-shirt/3082390/buy,3082390,Mast & Harbour,Topwear,tshirts,Men,339,849,60,6000.0%,"S, M, L, XL",4.1,874,,,,,,,,
https://www.myntra.com/dresses/shae-by-sassafras/shae-by-sassafras-women-white--navy-blue-printed-a-line-dress/11349910/buy,11349910,Shae by SASSAFRAS,Indian Wear,dresses,Women,849,1699,50,5000.0%,"XS, S, M, L, XL, XXL",4.2,874,,,,,,,,
https://www.myntra.com/sarees/mitera/mitera-navy-blue--gold-coloured-silk-blend-woven-design-banarasi-saree/11749988/buy,11749988,Mitera,Indian Wear,sarees,Women,1499,4999,70,7000.0%,Onesize,4.4,874,,,,,,,,
https://www.myntra.com/trousers/highlander/highlander-men-beige-casual-trousers/1380188/buy,1380188,HIGHLANDER,Bottom Wear,trousers,Men,599,999,40,4000.0%,"30, 32, 34, 36, 38",4.1,873,,,,,,,,
https://www.myntra.com/briefs/jockey/jockey-men-multicoloured-printed-briefs-ny01-0105-nyc06/10906454/buy,10906454,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,349,,,"S, M, L",4.6,873,,,,,,,,
https://www.myntra.com/dresses/kassually/kassually-women-mustard-yellow-solid-a-line-dress/11348390/buy,11348390,KASSUALLY,Western,dresses,Women,,1399,50,5000.0%,"XS, S, M, L, XL, XXL",4.1,873,,,,,,,,
